Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,12,25,4,809,815,1046,1050,AA,2097,N3DKAA,157,155,133,-4,-6,DCA,MIA,920,14,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1541,1550,1843,1905,AA,2098,N4UBAA,122,135,97,-22,-9,ORD,BOS,867,7,18,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,725,705,1013,935,AA,2099,N4XDAA,288,270,268,38,20,ORD,LAX,1745,8,12,0,,0,0,20,18,0,0
2008,12,25,4,601,600,937,930,AA,2103,N3BPAA,156,150,137,7,1,DFW,MIA,1121,5,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1519,1525,1758,1830,AA,2120,N064AA,159,185,136,-32,-6,MIA,JFK,1090,11,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1339,1335,1703,1705,AA,2167,N5FEAA,264,270,233,-2,4,BOS,DFW,1562,11,20,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,716,720,856,900,AA,2185,N611AA,160,160,141,-4,-4,SJU,MIA,1045,6,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,630,635,1125,1140,AA,2193,N3DEAA,175,185,139,-15,-5,LAX,DFW,1235,20,16,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2104,2100,2310,2305,AA,2194,N3ANAA,246,245,226,5,4,DFW,SEA,1660,7,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1508,1435,1623,1605,AA,2195,N3DAAA,135,150,109,18,33,ATL,DFW,732,9,17,0,,0,3,0,0,0,15
2008,12,25,4,604,605,1143,1130,AA,2200,N598AA,219,205,161,13,-1,SMF,DFW,1431,43,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1952,2000,2310,2255,AA,2202,N082AA,198,175,144,15,-8,MIA,JFK,1090,12,42,0,,0,0,0,15,0,0
2008,12,25,4,1637,1640,1835,1835,AA,2202,N082AA,178,175,151,0,-3,SJU,MIA,1045,8,19,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1758,1740,1916,1900,AA,2207,N631AA,138,140,113,16,18,DFW,EGE,720,6,19,0,,0,0,0,0,0,16
2008,12,25,4,2047,2035,2307,2245,AA,2211,N569AA,260,250,241,22,12,DFW,PDX,1616,4,15,0,,0,12,0,10,0,0
2008,12,25,4,1833,1845,1939,1945,AA,2211,N517AA,66,60,35,-6,-12,OKC,DFW,175,20,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1703,1705,1758,1800,AA,2218,N517AA,55,55,34,-2,-2,DFW,OKC,175,7,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1532,1530,1836,1840,AA,2222,N527AA,124,130,102,-4,2,DFW,ATL,732,8,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1327,1330,1434,1440,AA,2222,N527AA,67,70,46,-6,-3,SAT,DFW,247,13,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1345,1345,1711,1720,AA,2224,N538AA,146,155,131,-9,0,DFW,PBI,1103,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1115,1115,1245,1250,AA,2224,N538AA,90,95,72,-5,0,MFE,DFW,468,11,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2109,2105,2233,2240,AA,2226,N5ELAA,84,95,66,-7,4,DFW,STL,551,4,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1535,1520,2002,1955,AA,2226,N5CYAA,147,155,122,7,15,LAS,DFW,1055,12,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1845,1820,2246,2235,AA,2228,N5CCAA,181,195,165,11,25,DFW,BOS,1562,4,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1610,1405,1913,1715,AA,2228,N5DYAA,123,130,99,118,125,HDN,DFW,769,14,10,0,,0,0,0,0,0,118
2008,12,25,4,1424,1145,1528,1310,AA,2229,N5DYAA,124,145,107,138,159,DFW,HDN,769,3,14,0,,0,0,138,0,0,0
2008,12,25,4,1437,1325,1553,1430,AA,2241,N5CLAA,136,125,104,83,72,DFW,GUC,678,10,22,0,,0,72,0,11,0,0
2008,12,25,4,1016,725,1439,1125,AA,2242,N5FPAA,203,180,128,194,171,JAC,DFW,1046,4,71,0,,0,0,171,23,0,0
2008,12,25,4,2059,1905,138,2359,AA,2246,N413AA,159,174,141,99,114,LAX,AUS,1242,5,13,0,,0,99,0,0,0,0
2008,12,25,4,1534,1450,1652,1555,AA,2249,N484AA,198,185,175,57,44,DFW,LAS,1055,6,17,0,,0,0,0,57,0,0
2008,12,25,4,1148,1145,1405,1400,AA,2249,N484AA,137,135,103,5,3,HSV,DFW,603,12,22,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1812,1430,2145,1830,AA,2252,N612AA,153,180,131,195,222,JAC,ORD,1162,8,14,0,,0,0,21,0,0,174
2008,12,25,4,1406,1125,1658,1325,AA,2253,N612AA,232,180,203,213,161,ORD,JAC,1162,7,22,0,,0,0,161,52,0,0
2008,12,25,4,611,605,914,905,AA,2255,N613AA,183,180,153,9,6,LGA,MIA,1097,16,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,556,600,903,915,AA,2256,N561AA,127,135,100,-12,-4,PHX,DFW,868,13,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1711,1445,2007,1755,AA,2262,N5EHAA,116,130,91,132,146,EGE,DFW,720,11,14,0,,0,0,0,0,0,132
2008,12,25,4,702,705,937,940,AA,2263,N258AA,215,215,176,-3,-3,RIC,DFW,1158,26,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1835,1835,1926,1935,AA,2264,N258AA,51,60,33,-9,0,DFW,AUS,190,5,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1702,1705,1802,1810,AA,2274,N446AA,60,65,43,-8,-3,DFW,TUL,237,4,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1342,1345,1519,1545,AA,2281,N553AA,157,180,142,-26,-3,CMH,DFW,927,6,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,559,600,832,840,AA,2284,N4WYAA,93,100,72,-8,-1,ABQ,DFW,569,12,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1514,1230,1626,1350,AA,2287,N5EHAA,132,140,111,156,164,DFW,EGE,720,6,15,0,,0,156,0,0,0,0
2008,12,25,4,1659,1610,1829,1725,AA,2291,N5DAAA,150,135,123,64,49,EGE,LAX,748,12,15,0,,0,0,0,15,0,49
2008,12,25,4,1312,1200,1618,1515,AA,2292,N5DAAA,126,135,98,63,72,LAX,EGE,748,8,20,0,,0,35,0,0,0,28
2008,12,25,4,1420,1415,1627,1615,AA,2293,N475AA,187,180,149,12,5,BOS,ORD,867,23,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1704,1705,1945,1955,AA,2293,N475AA,161,170,140,-10,-1,ORD,AUS,978,6,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,802,805,828,820,AA,2296,N4XJAA,86,75,37,8,-3,IND,ORD,177,41,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,958,940,1241,1240,AA,2296,N4UBAA,103,120,82,1,18,ORD,PHL,678,8,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,610,615,920,930,AA,2297,N3CLAA,130,135,104,-10,-5,BNA,MIA,806,5,21,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2013,2020,2301,2315,AA,2298,N3BDAA,168,175,150,-14,-7,MIA,BDL,1194,6,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,600,600,823,835,AA,2301,N245AA,143,155,121,-12,0,ORD,DFW,802,10,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,642,645,909,925,AA,2303,N431AA,147,160,121,-16,-3,ORD,DFW,802,9,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,754,755,1030,1035,AA,2305,N509AA,156,160,126,-5,-1,ORD,DFW,802,14,16,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,758,715,1401,1040,AA,2306,N5BUAA,303,145,92,201,43,EGE,DFW,720,11,200,0,,0,0,43,158,0,0
2008,12,25,4,2015,1715,2212,1910,AA,2307,N5CGAA,177,175,154,182,180,DFW,JAC,1046,10,13,0,,0,0,166,2,0,14
2008,12,25,4,905,845,1129,1125,AA,2309,N591AA,144,160,121,4,20,ORD,DFW,802,12,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1914,1915,2229,2245,AA,2312,N564AA,135,150,114,-16,-1,DFW,DTW,987,9,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1236,1245,1817,1825,AA,2312,N564AA,221,220,191,-8,-9,PDX,DFW,1616,13,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1004,1005,1225,1245,AA,2317,N452AA,141,160,122,-20,-1,ORD,DFW,802,6,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1551,1555,1954,1940,AA,2318,N5DCAA,183,165,115,14,-4,HDN,ORD,1009,57,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,555,600,821,815,AA,2320,N437AA,146,135,102,6,-5,DFW,ORD,802,32,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1107,1100,1329,1340,AA,2321,N557AA,142,160,124,-11,7,ORD,DFW,802,7,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,653,655,856,915,AA,2324,N278AA,123,140,102,-19,-2,DFW,ORD,802,5,16,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1232,1225,1459,1500,AA,2325,N4XNAA,147,155,126,-1,7,ORD,DFW,802,7,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,754,745,1014,1010,AA,2328,N4XYAA,140,145,99,4,9,DFW,ORD,802,21,20,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1325,1325,1548,1605,AA,2329,N431AA,143,160,125,-17,0,ORD,DFW,802,5,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1428,1425,1654,1705,AA,2331,N488AA,146,160,124,-11,3,ORD,DFW,802,8,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,952,930,1151,1150,AA,2332,N418AA,119,140,99,1,22,DFW,ORD,802,11,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1233,1230,1314,1315,AA,2335,N560AA,101,105,87,-1,3,DFW,ELP,551,3,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1030,1035,1141,1140,AA,2335,N560AA,71,65,42,1,-5,SAT,DFW,247,20,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1016,1020,1240,1235,AA,2336,N431AA,144,135,96,5,-4,DFW,ORD,802,37,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1552,1545,1818,1825,AA,2337,N521AA,146,160,127,-7,7,ORD,DFW,802,9,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,642,645,1215,1245,AA,2340,N5BYAA,213,240,183,-30,-3,SNA,ORD,1726,6,24,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1623,1525,1956,1825,AA,2342,N5CLAA,153,120,88,91,58,GUC,DFW,678,9,56,0,,0,0,0,33,0,58
2008,12,25,4,1135,1130,1332,1350,AA,2344,N509AA,117,140,95,-18,5,DFW,ORD,802,11,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1453,1440,1749,1759,AA,2344,N509AA,116,139,90,-10,13,ORD,EWR,719,9,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1806,1725,2047,2005,AA,2345,N420AA,161,160,125,42,41,ORD,DFW,802,9,27,0,,0,0,41,1,0,0
2008,12,25,4,1223,1220,1422,1445,AA,2348,N582AA,119,145,99,-23,3,DFW,ORD,802,13,7,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1828,1830,2048,2105,AA,2349,N7BSAA,140,155,118,-17,-2,ORD,DFW,802,5,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1302,1300,1504,1520,AA,2350,N7BVAA,122,140,99,-16,2,DFW,ORD,802,11,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1406,1340,1607,1605,AA,2352,N452AA,121,145,102,2,26,DFW,ORD,802,9,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1930,1915,2205,2150,AA,2353,N549AA,155,155,121,15,15,ORD,DFW,802,4,30,0,,0,10,5,0,0,0
2008,12,25,4,1437,1435,1636,1655,AA,2356,N557AA,119,140,102,-19,2,DFW,ORD,802,6,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2051,2050,2319,2320,AA,2357,N287AA,148,150,124,-1,1,ORD,DFW,802,3,21,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1550,1555,1837,1835,AA,2360,N503AA,167,160,98,2,-5,DFW,ORD,802,60,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1242,1240,1430,1430,AA,2363,N5DCAA,168,170,151,0,2,ORD,HDN,1009,4,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1705,1700,1911,1935,AA,2364,N431AA,126,155,102,-24,5,DFW,ORD,802,18,6,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1759,1800,2003,2020,AA,2368,N488AA,124,140,99,-17,-1,DFW,ORD,802,15,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1915,1920,2107,2140,AA,2372,N521AA,112,140,95,-33,-5,DFW,ORD,802,7,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,834,835,1254,1025,AA,2375,N5CXAA,NA,170,NA,NA,-1,ORD,EGE,1007,7,24,0,,1,NA,NA,NA,NA,NA
2008,12,25,4,1625,1615,2009,2015,AA,2378,N641AA,164,180,146,-6,10,ORD,MIA,1197,5,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,622,620,1124,1120,AA,2384,N5DWAA,182,180,136,4,2,SAN,DFW,1171,30,16,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,705,710,802,815,AA,2385,N543AA,57,65,43,-13,-5,DFW,IAH,224,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,830,835,1659,1455,AA,2396,N618AA,389,260,184,124,-5,EGE,JFK,1746,5,200,0,,0,0,0,124,0,0
2008,12,25,4,1719,1700,1103,1945,AA,2397,N5CWAA,NA,285,NA,NA,19,JFK,EGE,1746,32,24,0,,1,NA,NA,NA,NA,NA
2008,12,25,4,615,610,734,730,AA,2401,N5BRAA,199,200,178,4,5,DFW,LAX,1235,11,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1658,1705,1929,1950,AA,2402,N279AA,151,165,129,-21,-7,AUS,ORD,978,12,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2018,2020,2352,5,AA,2404,N585AA,154,165,137,-13,-2,DFW,BWI,1217,7,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1802,1805,1923,1930,AA,2404,N585AA,81,85,55,-7,-3,ICT,DFW,328,17,9,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,758,740,919,900,AA,2407,N380AA,201,200,177,19,18,DFW,LAX,1235,12,12,0,,0,18,0,1,0,0
2008,12,25,4,29,15,454,505,AA,2408,N3BYAA,145,170,131,-11,14,LAX,DFW,1235,3,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,918,920,1029,1040,AA,2409,N3ATAA,191,200,175,-11,-2,DFW,LAX,1235,4,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,607,600,1051,1055,AA,2410,N5CGAA,164,175,132,-4,7,LAX,DFW,1235,18,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1008,1005,1146,1130,AA,2413,N578AA,218,205,181,16,3,DFW,LAX,1235,24,13,0,,0,0,0,16,0,0
2008,12,25,4,805,810,909,915,AA,2413,N517AA,64,65,31,-6,-5,OKC,DFW,175,16,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1913,1910,2012,2015,AA,2418,N3BSAA,59,65,40,-3,3,DFW,TUL,237,4,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,633,635,1014,1025,AA,2420,N558AA,161,170,143,-11,-2,ORD,RSW,1120,3,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1125,1120,1244,1245,AA,2421,N7BTAA,199,205,171,-1,5,DFW,LAX,1235,8,20,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1541,1535,1712,1705,AA,2423,N435AA,91,90,69,7,6,ORD,MCI,403,5,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1623,1625,2132,2145,AA,2426,N4YGAA,189,200,164,-13,-2,SJC,DFW,1438,12,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1210,1210,1326,1340,AA,2427,N486AA,196,210,177,-14,0,DFW,LAX,1235,7,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,838,840,1110,1120,AA,2427,N486AA,152,160,127,-10,-2,MSP,DFW,852,7,18,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,727,730,1209,1235,AA,2430,N3BVAA,162,185,137,-26,-3,LAX,DFW,1235,12,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1248,1245,1422,1420,AA,2431,N290AA,214,215,193,2,3,DFW,LAX,1235,5,16,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,935,935,1125,1155,AA,2431,N290AA,170,200,156,-30,0,RDU,DFW,1062,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,852,830,1337,1330,AA,2434,N5DHAA,165,180,137,7,22,LAX,DFW,1235,17,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1706,1710,2026,2030,AA,2438,N459AA,140,140,115,-4,-4,DFW,CLT,936,11,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1018,950,1501,1455,AA,2440,N380AA,163,185,136,6,28,LAX,DFW,1235,11,16,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1328,1330,1502,1455,AA,2445,N3BVAA,214,205,184,7,-2,DFW,LAX,1235,16,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2001,1820,2119,1950,AA,2446,N5EEAA,78,90,63,89,101,DFW,MCI,460,3,12,0,,0,89,0,0,0,0
2008,12,25,4,1239,1215,1724,1720,AA,2446,N5FJAA,165,185,139,4,24,LAX,DFW,1235,9,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1345,1340,1831,1845,AA,2448,N7BTAA,166,185,134,-14,5,LAX,DFW,1235,13,19,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1435,1440,1917,1950,AA,2450,N233AA,162,190,141,-33,-5,LAX,DFW,1235,9,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1222,1215,1350,1340,AA,2450,N233AA,88,85,52,10,7,SFO,LAX,337,6,30,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1529,1525,2040,2030,AA,2452,N563AA,191,185,169,10,4,LAX,DFW,1235,5,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,848,855,947,1000,AA,2454,N545AA,59,65,37,-13,-7,AUS,DFW,190,11,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,727,725,1026,1020,AA,2455,N4WAAA,239,235,226,6,2,ORD,PHX,1440,2,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1612,1610,1743,1735,AA,2457,N416AA,211,205,191,8,2,DFW,LAX,1235,7,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1835,1825,2309,2325,AA,2458,N416AA,154,180,139,-16,10,LAX,DFW,1235,4,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1635,1635,1809,1805,AA,2459,N501AA,214,210,192,4,0,DFW,LAX,1235,8,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1313,1320,1510,1535,AA,2459,N501AA,177,195,156,-25,-7,PBI,DFW,1103,7,14,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,800,800,1308,1255,AA,2464,N425AA,188,175,142,13,0,ONT,DFW,1189,31,15,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1754,1715,1931,1840,AA,2465,N540AA,217,205,187,51,39,DFW,LAX,1235,12,18,0,,0,10,0,12,0,29
2008,12,25,4,1528,1405,1709,1610,AA,2465,N540AA,161,185,148,59,83,RSW,DFW,1017,5,8,0,,0,0,0,0,0,59
2008,12,25,4,1930,1930,2055,2100,AA,2467,N449AA,145,150,132,-5,0,MCO,STL,880,2,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2025,1930,103,20,AA,2468,N540AA,158,170,140,43,55,LAX,DFW,1235,4,14,0,,0,11,0,0,0,32
2008,12,25,4,1907,1905,2038,2025,AA,2473,N3CRAA,211,200,187,13,2,DFW,LAX,1235,6,18,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1529,1530,1802,1810,AA,2473,N3CRAA,153,160,128,-8,-1,MSP,DFW,852,7,18,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1733,1735,2022,2015,AA,2479,N586AA,169,160,137,7,-2,MSP,DFW,852,11,21,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1008,1000,1300,1300,AA,2481,N4XJAA,232,240,218,0,8,ORD,PHX,1440,4,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,743,745,855,900,AA,2481,N4UBAA,72,75,41,-5,-2,STL,ORD,258,15,16,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,555,600,925,940,AA,2483,N4WXAA,270,280,243,-15,-5,BOS,DFW,1562,6,21,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1943,1940,2108,2110,AA,2485,N5DGAA,205,210,182,-2,3,DFW,LAX,1235,4,19,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2141,2140,2306,2305,AA,2489,N3BKAA,205,205,180,1,1,DFW,LAX,1235,8,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1902,1905,2036,2045,AA,2489,N3BKAA,94,100,74,-9,-3,MSY,DFW,448,10,10,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2039,2005,2332,2300,AA,2491,N4YBAA,173,175,147,32,34,ORD,AUS,978,5,21,0,,0,0,32,0,0,0
2008,12,25,4,1627,1600,1947,1925,AA,2501,N386AA,200,205,153,22,27,JFK,MIA,1090,5,42,0,,0,22,0,0,0,0
2008,12,25,4,822,825,1156,1240,AS,857,N565AS,334,375,288,-44,-3,SEA,OGG,2640,4,42,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,850,700,1129,1003,AS,515,N611AS,159,183,139,86,110,SNA,SEA,978,4,16,0,,0,0,0,0,0,86
2008,12,25,4,1421,1425,1645,1650,AS,591,N618AS,144,145,130,-5,-4,PSP,PDX,873,3,11,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1646,1610,2017,1853,AS,37,N588AS,271,223,235,84,36,SEA,ANC,1449,6,30,0,,0,0,0,48,0,36
2008,12,25,4,1502,1510,1609,1608,AS,189,N796AS,67,58,39,1,-8,ANC,FAI,261,3,25,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2027,2030,2240,2241,AS,304,N756AS,133,131,89,-1,-3,SEA,SFO,679,9,35,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1013,1000,1322,1240,AS,87,N619AS,249,220,225,42,13,SEA,ANC,1449,5,19,0,,0,0,13,29,0,0
2008,12,25,4,647,700,929,943,AS,573,N627AS,162,163,139,-14,-13,SAN,PDX,933,4,19,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,756,710,1011,918,AS,626,N512AS,135,128,101,53,46,PDX,LAS,762,8,26,0,,0,46,0,7,0,0
2008,12,25,4,1159,1152,1354,1400,AS,631,N552AS,175,188,154,-6,7,PHX,SEA,1107,8,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1832,1830,2121,2123,AS,471,N778AS,169,173,153,-2,2,LAX,SEA,954,4,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1613,1610,1949,2026,AS,853,N585AS,336,376,300,-37,3,SEA,LIH,2701,5,31,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1512,1500,1809,1746,AS,482,N754AS,177,166,135,23,12,SEA,SAN,1050,4,38,0,,0,0,3,11,0,9
2008,12,25,4,1111,1115,1340,1336,AS,586,N627AS,149,141,117,4,-4,PDX,SNA,859,7,25,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1758,1800,2127,2052,AS,107,N799AS,269,232,244,35,-2,SEA,ANC,1449,10,15,0,,0,0,0,35,0,0
2008,12,25,4,902,805,1124,1033,AS,602,N306AS,142,148,114,51,57,SEA,LAS,866,9,19,0,,0,51,0,0,0,0
2008,12,25,4,1838,1835,2241,2217,AS,642,N597AS,183,162,145,24,3,SEA,PHX,1107,8,30,0,,0,0,0,24,0,0
2008,12,25,4,1250,1235,1656,1620,AS,636,N767AS,186,165,151,36,15,SEA,PHX,1107,5,30,0,,0,0,15,21,0,0
2008,12,25,4,928,930,1227,1220,AS,453,N776AS,179,170,155,7,-2,LAX,SEA,954,5,19,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,2018,1905,2257,2126,AS,614,N320AS,159,141,108,91,73,SEA,LAS,866,15,36,0,,0,0,0,91,0,0
2008,12,25,4,700,700,932,944,AS,494,N756AS,152,164,138,-12,0,SEA,SAN,1050,2,12,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1229,1200,1356,1248,AS,692,N611AS,87,48,44,68,29,SEA,GEG,224,8,35,0,,0,29,0,39,0,0
2008,12,25,4,559,600,723,706,AS,697,N754AS,84,66,39,17,-1,GEG,SEA,224,6,39,0,,0,0,0,17,0,0
2008,12,25,4,1543,1530,1757,1753,AS,623,N546AS,134,143,114,4,13,LAS,PDX,762,3,17,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,853,900,1226,1135,AS,458,N556AS,213,155,127,51,-7,SEA,LAX,954,4,82,0,,0,0,0,51,0,0
2008,12,25,4,1545,1600,1830,1848,AS,507,N647AS,165,168,151,-18,-15,SNA,SEA,978,6,8,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,350,130,741,600,AS,128,N303AS,171,210,160,101,140,FAI,SEA,1533,4,7,0,,0,0,0,0,0,101
2008,12,25,4,1846,1845,2217,2216,AS,678,N508AS,151,151,128,1,1,SEA,DEN,1024,10,13,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,600,600,837,823,AS,600,N596AS,157,143,115,14,0,SEA,LAS,866,10,32,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,759,800,1702,1657,AS,130,N594AS,363,357,328,5,-1,ANC,ORD,2846,19,16,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1623,1620,1908,1842,AS,520,N516AS,165,142,115,26,3,SEA,BUR,937,3,47,0,,0,0,0,26,0,0
2008,12,25,4,1738,1700,1938,1915,AS,635,N767AS,180,195,159,23,38,PHX,SEA,1107,6,15,0,,0,0,0,0,0,23
2008,12,25,4,1458,1500,1655,1704,AS,348,N648AS,117,124,91,-9,-2,SEA,OAK,671,5,21,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,1658,1700,1910,1908,AS,330,N703AS,132,128,89,2,-2,SEA,SJC,697,6,37,0,,0,NA,NA,NA,NA,NA
2008,12,25,4,720,720,1106,1110,AS,634,N552AS,166,170,145,-4,0,SEA,PHX,1107,7,14,0,,0,NA,NA,NA,NA,NA
